time;work;work cumulative
1148;1600000.0;1.0208E9
1149;0.0;1.0208E9
1150;1600000.0;1.0224E9
1151;0.0;1.0224E9
1152;1600000.0;1.024E9
1153;1596800.0;1.0255968E9
1154;3200.0;1.0256E9
1155;1600000.0;1.0272E9
1156;0.0;1.0272E9
1157;1600000.0;1.0288E9
1158;0.0;1.0288E9
1159;1600000.0;1.0304E9
1160;0.0;1.0304E9
1161;1600000.0;1.032E9
1162;1596800.0;1.0335968E9
1163;3200.0;1.0336E9
1164;1600000.0;1.0352E9
1165;0.0;1.0352E9
1166;1600000.0;1.0368E9
1167;0.0;1.0368E9
1168;1600000.0;1.0384E9
1169;0.0;1.0384E9
1170;1600000.0;1.04E9
1171;1596800.0;1.0415968E9
1172;3200.0;1.0416E9
1173;1600000.0;1.0432E9
1174;0.0;1.0432E9
1175;1600000.0;1.0448E9
1176;0.0;1.0448E9
1177;1600000.0;1.0464E9
1178;0.0;1.0464E9
1179;1600000.0;1.048E9
1180;1596800.0;1.0495968E9
1181;3200.0;1.0496E9
1182;1600000.0;1.0512E9
1183;0.0;1.0512E9
1184;1600000.0;1.0528E9
1185;0.0;1.0528E9
1186;1600000.0;1.0544E9
1187;0.0;1.0544E9
1188;1600000.0;1.056E9
1189;1596800.0;1.0575968E9
1190;3200.0;1.0576E9
1191;1600000.0;1.0592E9
1192;0.0;1.0592E9
1193;1600000.0;1.0608E9
1194;0.0;1.0608E9
1195;1600000.0;1.0624E9
1196;0.0;1.0624E9
1197;1600000.0;1.064E9
1198;1596800.0;1.0655968E9
1199;3200.0;1.0656E9
1200;1600000.0;1.0672E9
1201;0.0;1.0672E9
1202;1600000.0;1.0688E9
1203;0.0;1.0688E9
1204;1600000.0;1.0704E9
1205;0.0;1.0704E9
1206;1600000.0;1.072E9
1207;1596800.0;1.0735968E9
1208;3200.0;1.0736E9
1209;1600000.0;1.0752E9
1210;0.0;1.0752E9
1211;1600000.0;1.0768E9
1212;0.0;1.0768E9
1213;1600000.0;1.0784E9
1214;0.0;1.0784E9
1215;1600000.0;1.08E9
1216;1596800.0;1.0815968E9
1217;3200.0;1.0816E9
1218;1600000.0;1.0832E9
1219;0.0;1.0832E9
1220;1600000.0;1.0848E9
1221;0.0;1.0848E9
1222;1600000.0;1.0864E9
1223;0.0;1.0864E9
1224;1600000.0;1.088E9
1225;1596800.0;1.0895968E9
1226;3200.0;1.0896E9
1227;1600000.0;1.0912E9
1228;0.0;1.0912E9
1229;1600000.0;1.0928E9
1230;0.0;1.0928E9
1231;1600000.0;1.0944E9
1232;0.0;1.0944E9
1233;1600000.0;1.096E9
1234;1596800.0;1.0975968E9
1235;3200.0;1.0976E9
1236;1600000.0;1.0992E9
1237;0.0;1.0992E9
1238;1600000.0;1.1008E9
1239;0.0;1.1008E9
1240;1600000.0;1.1024E9
1241;0.0;1.1024E9
1242;1600000.0;1.104E9
1243;1596800.0;1.1055968E9
1244;3200.0;1.1056E9
1245;1600000.0;1.1072E9
1246;0.0;1.1072E9
1247;1600000.0;1.1088E9
1248;0.0;1.1088E9
1249;1600000.0;1.1104E9
1250;0.0;1.1104E9
1251;1600000.0;1.112E9
1252;1596800.0;1.1135968E9
1253;3200.0;1.1136E9
1254;1600000.0;1.1152E9
1255;0.0;1.1152E9
1256;1600000.0;1.1168E9
1257;0.0;1.1168E9
1258;1600000.0;1.1184E9
1259;0.0;1.1184E9
1260;1600000.0;1.12E9
1261;1596800.0;1.1215968E9
1262;3200.0;1.1216E9
1263;1600000.0;1.1232E9
1264;0.0;1.1232E9
1265;1600000.0;1.1248E9
1266;0.0;1.1248E9
1267;1600000.0;1.1264E9
1268;0.0;1.1264E9
1269;1600000.0;1.128E9
1270;1596800.0;1.1295968E9
1271;3200.0;1.1296E9
1272;1600000.0;1.1312E9
1273;0.0;1.1312E9
1274;1600000.0;1.1328E9
1275;0.0;1.1328E9
1276;1600000.0;1.1344E9
1277;0.0;1.1344E9
1278;1600000.0;1.136E9
1279;1596800.0;1.1375968E9
1280;3200.0;1.1376E9
1281;1600000.0;1.1392E9
1282;0.0;1.1392E9
1283;1600000.0;1.1408E9
1284;0.0;1.1408E9
1285;1600000.0;1.1424E9
1286;0.0;1.1424E9
1287;1600000.0;1.144E9
1288;1596800.0;1.1455968E9
1289;3200.0;1.1456E9
1290;1600000.0;1.1472E9
1291;0.0;1.1472E9
1292;1600000.0;1.1488E9
1293;0.0;1.1488E9
1294;1600000.0;1.1504E9
1295;0.0;1.1504E9
1296;1600000.0;1.152E9
1297;1596800.0;1.1535968E9
1298;3200.0;1.1536E9
1299;1600000.0;1.1552E9
1300;0.0;1.1552E9
1301;1600000.0;1.1568E9
1302;0.0;1.1568E9
1303;1600000.0;1.1584E9
1304;0.0;1.1584E9
1305;1600000.0;1.16E9
1306;1596800.0;1.1615968E9
1307;3200.0;1.1616E9
1308;1600000.0;1.1632E9
1309;0.0;1.1632E9
1310;1600000.0;1.1648E9
1311;0.0;1.1648E9
1312;1600000.0;1.1664E9
1313;0.0;1.1664E9
1314;1600000.0;1.168E9
1315;1596800.0;1.1695968E9
1316;3200.0;1.1696E9
1317;1600000.0;1.1712E9
1318;0.0;1.1712E9
1319;1600000.0;1.1728E9
1320;0.0;1.1728E9
1321;1600000.0;1.1744E9
1322;0.0;1.1744E9
1323;1600000.0;1.176E9
1324;1596800.0;1.1775968E9
1325;3200.0;1.1776E9
1326;1600000.0;1.1792E9
1327;0.0;1.1792E9
1328;1600000.0;1.1808E9
1329;0.0;1.1808E9
1330;1600000.0;1.1824E9
1331;0.0;1.1824E9
1332;1600000.0;1.184E9
1333;1596800.0;1.1855968E9
1334;3200.0;1.1856E9
1335;1600000.0;1.1872E9
1336;0.0;1.1872E9
1337;1600000.0;1.1888E9
1338;0.0;1.1888E9
1339;1600000.0;1.1904E9
1340;0.0;1.1904E9
1341;1600000.0;1.192E9
1342;1596800.0;1.1935968E9
1343;3200.0;1.1936E9
1344;1600000.0;1.1952E9
1345;0.0;1.1952E9
1346;1600000.0;1.1968E9
1347;0.0;1.1968E9
1348;1600000.0;1.1984E9
1349;0.0;1.1984E9
1350;1600000.0;1.2E9
1351;1596800.0;1.2015968E9
1352;3200.0;1.2016E9
1353;1600000.0;1.2032E9
1354;0.0;1.2032E9
1355;1600000.0;1.2048E9
1356;0.0;1.2048E9
1357;1600000.0;1.2064E9
1358;0.0;1.2064E9
1359;1600000.0;1.208E9
1360;1596800.0;1.2095968E9
1361;3200.0;1.2096E9
1362;1600000.0;1.2112E9
1363;0.0;1.2112E9
1364;1600000.0;1.2128E9
1365;0.0;1.2128E9
1366;1600000.0;1.2144E9
1367;0.0;1.2144E9
1368;1600000.0;1.216E9
1369;1596800.0;1.2175968E9
1370;3200.0;1.2176E9
1371;1600000.0;1.2192E9
1372;0.0;1.2192E9
1373;1600000.0;1.2208E9
1374;0.0;1.2208E9
1375;1600000.0;1.2224E9
1376;0.0;1.2224E9
1377;1600000.0;1.224E9
1378;1596800.0;1.2255968E9
1379;3200.0;1.2256E9
1380;1600000.0;1.2272E9
1381;0.0;1.2272E9
1382;1600000.0;1.2288E9
1383;0.0;1.2288E9
1384;1600000.0;1.2304E9
1385;0.0;1.2304E9
1386;1600000.0;1.232E9
1387;1596800.0;1.2335968E9
1388;3200.0;1.2336E9
1389;1600000.0;1.2352E9
1390;0.0;1.2352E9
1391;1600000.0;1.2368E9
1392;0.0;1.2368E9
1393;1600000.0;1.2384E9
1394;0.0;1.2384E9
1395;1600000.0;1.24E9
1396;1596800.0;1.2415968E9
1397;3200.0;1.2416E9
1398;1600000.0;1.2432E9
1399;0.0;1.2432E9
1400;1600000.0;1.2448E9
1401;0.0;1.2448E9
1402;1600000.0;1.2464E9
1403;0.0;1.2464E9
1404;1600000.0;1.248E9
1405;1596800.0;1.2495968E9
1406;3200.0;1.2496E9
1407;1600000.0;1.2512E9
1408;0.0;1.2512E9
1409;1600000.0;1.2528E9
1410;0.0;1.2528E9
1411;1600000.0;1.2544E9
1412;0.0;1.2544E9
1413;1600000.0;1.256E9
1414;1596800.0;1.2575968E9
1415;3200.0;1.2576E9
1416;1600000.0;1.2592E9
1417;0.0;1.2592E9
1418;1600000.0;1.2608E9
1419;0.0;1.2608E9
1420;1600000.0;1.2624E9
1421;0.0;1.2624E9
1422;1600000.0;1.264E9
1423;1596800.0;1.2655968E9
1424;3200.0;1.2656E9
1425;1600000.0;1.2672E9
1426;0.0;1.2672E9
1427;1600000.0;1.2688E9
1428;0.0;1.2688E9
1429;1600000.0;1.2704E9
1430;0.0;1.2704E9
1431;1600000.0;1.272E9
1432;1596800.0;1.2735968E9
1433;3200.0;1.2736E9
1434;1600000.0;1.2752E9
1435;0.0;1.2752E9
1436;1600000.0;1.2768E9
1437;0.0;1.2768E9
1438;1600000.0;1.2784E9
1439;0.0;1.2784E9
1440;1600000.0;1.28E9
1441;1596800.0;1.2815968E9
1442;3200.0;1.2816E9
1443;1600000.0;1.2832E9
1444;0.0;1.2832E9
1445;1600000.0;1.2848E9
1446;0.0;1.2848E9
1447;1600000.0;1.2864E9
1448;0.0;1.2864E9
1449;1600000.0;1.288E9
1450;1596800.0;1.2895968E9
1451;3200.0;1.2896E9
1452;1600000.0;1.2912E9
1453;0.0;1.2912E9
1454;1600000.0;1.2928E9
1455;0.0;1.2928E9
1456;1600000.0;1.2944E9
1457;0.0;1.2944E9
1458;1600000.0;1.296E9
1459;1596800.0;1.2975968E9
1460;3200.0;1.2976E9
1461;1600000.0;1.2992E9
1462;0.0;1.2992E9
1463;1600000.0;1.3008E9
1464;0.0;1.3008E9
1465;1600000.0;1.3024E9
1466;0.0;1.3024E9
1467;1600000.0;1.304E9
1468;1596800.0;1.3055968E9
1469;3200.0;1.3056E9
1470;1600000.0;1.3072E9
1471;0.0;1.3072E9
1472;1600000.0;1.3088E9
1473;0.0;1.3088E9
1474;1600000.0;1.3104E9
1475;0.0;1.3104E9
1476;1600000.0;1.312E9
1477;1596800.0;1.3135968E9
1478;3200.0;1.3136E9
1479;1600000.0;1.3152E9
1480;0.0;1.3152E9
1481;1600000.0;1.3168E9
1482;0.0;1.3168E9
1483;1600000.0;1.3184E9
1484;0.0;1.3184E9
1485;1600000.0;1.32E9
1486;1596800.0;1.3215968E9
1487;3200.0;1.3216E9
1488;1600000.0;1.3232E9
1489;0.0;1.3232E9
1490;1600000.0;1.3248E9
1491;0.0;1.3248E9
1492;1600000.0;1.3264E9
1493;0.0;1.3264E9
1494;1600000.0;1.328E9
1495;1596800.0;1.3295968E9
1496;3200.0;1.3296E9
1497;1600000.0;1.3312E9
1498;0.0;1.3312E9
1499;1600000.0;1.3328E9
1500;0.0;1.3328E9
1501;1600000.0;1.3344E9
1502;0.0;1.3344E9
1503;1600000.0;1.336E9
1504;1596800.0;1.3375968E9
1505;3200.0;1.3376E9
1506;1600000.0;1.3392E9
1507;0.0;1.3392E9
1508;1600000.0;1.3408E9
1509;0.0;1.3408E9
1510;1600000.0;1.3424E9
1511;0.0;1.3424E9
1512;1600000.0;1.344E9
1513;1596800.0;1.3455968E9
1514;3200.0;1.3456E9
1515;1600000.0;1.3472E9
1516;0.0;1.3472E9
1517;1600000.0;1.3488E9
1518;0.0;1.3488E9
1519;1600000.0;1.3504E9
1520;0.0;1.3504E9
1521;1600000.0;1.352E9
1522;1596800.0;1.3535968E9
1523;3200.0;1.3536E9
1524;1600000.0;1.3552E9
1525;0.0;1.3552E9
1526;1600000.0;1.3568E9
1527;0.0;1.3568E9
1528;1600000.0;1.3584E9
1529;0.0;1.3584E9
1530;1600000.0;1.36E9
1531;1596800.0;1.3615968E9
1532;3200.0;1.3616E9
1533;1600000.0;1.3632E9
1534;0.0;1.3632E9
1535;1600000.0;1.3648E9
1536;0.0;1.3648E9
1537;1600000.0;1.3664E9
1538;0.0;1.3664E9
1539;1600000.0;1.368E9
1540;1596800.0;1.3695968E9
1541;3200.0;1.3696E9
1542;1600000.0;1.3712E9
1543;0.0;1.3712E9
1544;1600000.0;1.3728E9
1545;0.0;1.3728E9
1546;1600000.0;1.3744E9
1547;0.0;1.3744E9
1548;1600000.0;1.376E9
1549;1596800.0;1.3775968E9
1550;3200.0;1.3776E9
1551;1600000.0;1.3792E9
1552;0.0;1.3792E9
1553;1600000.0;1.3808E9
1554;0.0;1.3808E9
1555;1600000.0;1.3824E9
1556;0.0;1.3824E9
1557;1600000.0;1.384E9
1558;1596800.0;1.3855968E9
1559;3200.0;1.3856E9
1560;1600000.0;1.3872E9
1561;0.0;1.3872E9
1562;1600000.0;1.3888E9
1563;0.0;1.3888E9
1564;1600000.0;1.3904E9
1565;0.0;1.3904E9
1566;1600000.0;1.392E9
1567;1596800.0;1.3935968E9
1568;3200.0;1.3936E9
1569;1600000.0;1.3952E9
1570;0.0;1.3952E9
1571;1600000.0;1.3968E9
1572;0.0;1.3968E9
1573;1600000.0;1.3984E9
1574;0.0;1.3984E9
1575;1600000.0;1.4E9
1576;1596800.0;1.4015968E9
1577;3200.0;1.4016E9
1578;1600000.0;1.4032E9
1579;0.0;1.4032E9
1580;1600000.0;1.4048E9
1581;0.0;1.4048E9
1582;1600000.0;1.4064E9
1583;0.0;1.4064E9
1584;1600000.0;1.408E9
1585;1596800.0;1.4095968E9
1586;3200.0;1.4096E9
1587;1600000.0;1.4112E9
1588;0.0;1.4112E9
1589;1600000.0;1.4128E9
1590;0.0;1.4128E9
1591;1600000.0;1.4144E9
1592;0.0;1.4144E9
1593;1600000.0;1.416E9
1594;1596800.0;1.4175968E9
1595;3200.0;1.4176E9
1596;1600000.0;1.4192E9
1597;0.0;1.4192E9
1598;1600000.0;1.4208E9
1599;0.0;1.4208E9
1600;1600000.0;1.4224E9
1601;0.0;1.4224E9
1602;1600000.0;1.424E9
1603;1596800.0;1.4255968E9
1604;3200.0;1.4256E9
1605;1600000.0;1.4272E9
1606;0.0;1.4272E9
1607;1600000.0;1.4288E9
1608;0.0;1.4288E9
1609;1600000.0;1.4304E9
1610;0.0;1.4304E9
1611;1600000.0;1.432E9
1612;1596800.0;1.4335968E9
1613;3200.0;1.4336E9
1614;1600000.0;1.4352E9
1615;0.0;1.4352E9
1616;1600000.0;1.4368E9
1617;0.0;1.4368E9
1618;1600000.0;1.4384E9
1619;0.0;1.4384E9
1620;1600000.0;1.44E9
1621;1596800.0;1.4415968E9
1622;3200.0;1.4416E9
1623;1600000.0;1.4432E9
1624;0.0;1.4432E9
1625;1600000.0;1.4448E9
1626;0.0;1.4448E9
1627;1600000.0;1.4464E9
1628;0.0;1.4464E9
1629;1600000.0;1.448E9
1630;1596800.0;1.4495968E9
1631;3200.0;1.4496E9
1632;1600000.0;1.4512E9
1633;0.0;1.4512E9
1634;1600000.0;1.4528E9
1635;0.0;1.4528E9
1636;1600000.0;1.4544E9
1637;0.0;1.4544E9
1638;1600000.0;1.456E9
1639;1596800.0;1.4575968E9
1640;3200.0;1.4576E9
1641;1600000.0;1.4592E9
1642;0.0;1.4592E9
1643;1600000.0;1.4608E9
1644;0.0;1.4608E9
1645;1600000.0;1.4624E9
1646;0.0;1.4624E9
1647;1600000.0;1.464E9
1648;1596800.0;1.4655968E9
1649;3200.0;1.4656E9
1650;1600000.0;1.4672E9
1651;0.0;1.4672E9
1652;1600000.0;1.4688E9
1653;0.0;1.4688E9
1654;1600000.0;1.4704E9
1655;0.0;1.4704E9
1656;1600000.0;1.472E9
1657;1596800.0;1.4735968E9
1658;3200.0;1.4736E9
1659;1600000.0;1.4752E9
1660;0.0;1.4752E9
1661;1600000.0;1.4768E9
1662;0.0;1.4768E9
1663;1600000.0;1.4784E9
1664;0.0;1.4784E9
1665;1600000.0;1.48E9
1666;1596800.0;1.4815968E9
1667;3200.0;1.4816E9
1668;1600000.0;1.4832E9
1669;0.0;1.4832E9
1670;1600000.0;1.4848E9
1671;0.0;1.4848E9
1672;1600000.0;1.4864E9
1673;0.0;1.4864E9
1674;1600000.0;1.488E9
1675;1596800.0;1.4895968E9
1676;3200.0;1.4896E9
1677;1600000.0;1.4912E9
1678;0.0;1.4912E9
1679;1600000.0;1.4928E9
1680;0.0;1.4928E9
1681;1600000.0;1.4944E9
1682;0.0;1.4944E9
1683;1600000.0;1.496E9
1684;1596800.0;1.4975968E9
1685;3200.0;1.4976E9
1686;1600000.0;1.4992E9
1687;0.0;1.4992E9
1688;1600000.0;1.5008E9
1689;0.0;1.5008E9
1690;1600000.0;1.5024E9
1691;0.0;1.5024E9
1692;1600000.0;1.504E9
1693;1596800.0;1.5055968E9
1694;3200.0;1.5056E9
1695;1600000.0;1.5072E9
1696;0.0;1.5072E9
1697;1600000.0;1.5088E9
1698;0.0;1.5088E9
1699;1600000.0;1.5104E9
1700;0.0;1.5104E9
1701;1600000.0;1.512E9
1702;1596800.0;1.5135968E9
1703;3200.0;1.5136E9
1704;1600000.0;1.5152E9
1705;0.0;1.5152E9
1706;1600000.0;1.5168E9
1707;0.0;1.5168E9
1708;1600000.0;1.5184E9
1709;0.0;1.5184E9
1710;1600000.0;1.52E9
1711;1596800.0;1.5215968E9
1712;3200.0;1.5216E9
1713;1600000.0;1.5232E9
1714;0.0;1.5232E9
1715;1600000.0;1.5248E9
1716;0.0;1.5248E9
1717;1600000.0;1.5264E9
1718;0.0;1.5264E9
1719;1600000.0;1.528E9
1720;1596800.0;1.5295968E9
1721;3200.0;1.5296E9
1722;1600000.0;1.5312E9
1723;0.0;1.5312E9
1724;1600000.0;1.5328E9
1725;0.0;1.5328E9
1726;1600000.0;1.5344E9
1727;0.0;1.5344E9
1728;1600000.0;1.536E9
1729;1596800.0;1.5375968E9
1730;3200.0;1.5376E9
1731;1600000.0;1.5392E9
1732;0.0;1.5392E9
1733;1600000.0;1.5408E9
1734;0.0;1.5408E9
1735;1600000.0;1.5424E9
1736;0.0;1.5424E9
1737;1600000.0;1.544E9
1738;1596800.0;1.5455968E9
1739;3200.0;1.5456E9
1740;1600000.0;1.5472E9
1741;0.0;1.5472E9
1742;1600000.0;1.5488E9
1743;0.0;1.5488E9
1744;1600000.0;1.5504E9
1745;0.0;1.5504E9
1746;1600000.0;1.552E9
1747;1596800.0;1.5535968E9
1748;3200.0;1.5536E9
1749;1600000.0;1.5552E9
1750;0.0;1.5552E9
1751;1600000.0;1.5568E9
1752;0.0;1.5568E9
1753;1600000.0;1.5584E9
1754;0.0;1.5584E9
1755;1600000.0;1.56E9
1756;1596800.0;1.5615968E9
1757;3200.0;1.5616E9
1758;1600000.0;1.5632E9
1759;0.0;1.5632E9
1760;1600000.0;1.5648E9
1761;0.0;1.5648E9
1762;1600000.0;1.5664E9
1763;0.0;1.5664E9
1764;1600000.0;1.568E9
1765;1596800.0;1.5695968E9
1766;3200.0;1.5696E9
1767;1600000.0;1.5712E9
1768;0.0;1.5712E9
1769;1600000.0;1.5728E9
1770;0.0;1.5728E9
1771;1600000.0;1.5744E9
1772;0.0;1.5744E9
1773;1600000.0;1.576E9
1774;1596800.0;1.5775968E9
1775;3200.0;1.5776E9
1776;1600000.0;1.5792E9
1777;0.0;1.5792E9
1778;1600000.0;1.5808E9
1779;0.0;1.5808E9
1780;1600000.0;1.5824E9
1781;0.0;1.5824E9
1782;1600000.0;1.584E9
1783;1596800.0;1.5855968E9
1784;3200.0;1.5856E9
1785;1600000.0;1.5872E9
1786;0.0;1.5872E9
1787;1600000.0;1.5888E9
1788;0.0;1.5888E9
1789;1600000.0;1.5904E9
1790;0.0;1.5904E9
1791;1600000.0;1.592E9
1792;1596800.0;1.5935968E9
1793;3200.0;1.5936E9
1794;1600000.0;1.5952E9
1795;0.0;1.5952E9
1796;1600000.0;1.5968E9
1797;0.0;1.5968E9
1798;1600000.0;1.5984E9
1799;0.0;1.5984E9
1800;1600000.0;1.6E9
1801;1596800.0;1.6015968E9
1802;3200.0;1.6016E9
1803;1600000.0;1.6032E9
1804;0.0;1.6032E9
1805;1600000.0;1.6048E9
1806;0.0;1.6048E9
1807;1600000.0;1.6064E9
1808;0.0;1.6064E9
1809;1600000.0;1.608E9
1810;1596800.0;1.6095968E9
1811;3200.0;1.6096E9
1812;1600000.0;1.6112E9
1813;0.0;1.6112E9
1814;1600000.0;1.6128E9
1815;0.0;1.6128E9
1816;1600000.0;1.6144E9
1817;0.0;1.6144E9
1818;1600000.0;1.616E9
1819;1596800.0;1.6175968E9
1820;3200.0;1.6176E9
1821;1600000.0;1.6192E9
1822;0.0;1.6192E9
1823;1600000.0;1.6208E9
