time;energy
367;1200.0
368;470.0
369;1200.0
370;1198.54
371;471.46
372;1200.0
373;470.0
374;1200.0
375;470.0
376;1200.0
377;470.0
378;1200.0
379;1198.54
380;471.46
381;1200.0
382;470.0
383;1200.0
384;470.0
385;1200.0
386;470.0
387;1200.0
388;1198.54
389;471.46
390;1200.0
391;470.0
392;1200.0
393;470.0
394;1200.0
395;470.0
396;1200.0
397;1198.54
398;471.46
399;1200.0
400;470.0
401;1200.0
402;470.0
403;1200.0
404;470.0
405;1200.0
406;1198.54
407;471.46
408;1200.0
409;470.0
410;1200.0
411;470.0
412;1200.0
413;470.0
414;1200.0
415;1198.54
416;471.46
417;1200.0
418;470.0
419;1200.0
420;470.0
421;1200.0
422;470.0
423;1200.0
424;1198.54
425;471.46
426;1200.0
427;470.0
428;1200.0
429;470.0
430;1200.0
431;470.0
432;1200.0
433;1198.54
434;471.46
435;1200.0
436;470.0
437;1200.0
438;470.0
439;1200.0
440;470.0
441;1200.0
442;1198.54
443;471.46
444;1200.0
445;470.0
446;1200.0
447;470.0
448;1200.0
449;470.0
450;1200.0
451;1198.54
452;471.46
453;1200.0
454;470.0
455;1200.0
456;470.0
457;1200.0
458;470.0
459;1200.0
460;1198.54
461;471.46
462;1200.0
463;470.0
464;1200.0
465;470.0
466;1200.0
467;470.0
468;1200.0
469;1198.54
470;471.46
471;1200.0
472;470.0
473;1200.0
474;470.0
475;1200.0
476;470.0
477;1200.0
478;1198.54
479;471.46
480;1200.0
481;470.0
482;1200.0
483;470.0
484;1200.0
485;470.0
486;1200.0
487;1198.54
488;471.46
489;1200.0
490;470.0
491;1200.0
492;470.0
493;1200.0
494;470.0
495;1200.0
496;1198.54
497;471.46
498;1200.0
499;470.0
500;1200.0
501;470.0
502;1200.0
503;470.0
504;1200.0
505;1198.54
506;471.46
507;1200.0
508;470.0
509;1200.0
510;470.0
511;1200.0
512;470.0
513;1200.0
514;1198.54
515;471.46
516;1200.0
517;470.0
518;1200.0
519;470.0
520;1200.0
521;470.0
522;1200.0
523;1198.54
524;471.46
525;1200.0
526;470.0
527;1200.0
528;470.0
529;1200.0
530;470.0
531;1200.0
532;1198.54
533;471.46
534;1200.0
535;470.0
536;1200.0
537;470.0
538;1200.0
539;470.0
540;1200.0
541;1198.54
542;471.46
543;1200.0
544;470.0
545;1200.0
546;470.0
547;1200.0
548;470.0
549;1200.0
550;1198.54
551;471.46
552;1200.0
553;470.0
554;1200.0
555;470.0
556;1200.0
557;470.0
558;1200.0
559;1198.54
560;471.46
561;1200.0
562;470.0
563;1200.0
564;470.0
565;1200.0
566;470.0
567;1200.0
568;1198.54
569;471.46
570;1200.0
571;470.0
572;1200.0
573;470.0
574;1200.0
575;470.0
576;1200.0
577;1198.54
578;471.46
579;1200.0
580;470.0
581;1200.0
582;470.0
583;1200.0
584;470.0
585;1200.0
586;1198.54
587;471.46
588;1200.0
589;470.0
590;1200.0
591;470.0
592;1200.0
593;470.0
594;1200.0
595;1198.54
596;471.46
597;1200.0
598;470.0
599;1200.0
600;470.0
601;1200.0
602;470.0
603;1200.0
604;1198.54
605;471.46
606;1200.0
607;470.0
608;1200.0
609;470.0
610;1200.0
611;470.0
612;1200.0
613;1198.54
614;471.46
615;1200.0
616;470.0
617;1200.0
618;470.0
619;1200.0
620;470.0
621;1200.0
622;1198.54
623;471.46
624;1200.0
625;470.0
626;1200.0
627;470.0
628;1200.0
629;470.0
630;1200.0
631;1198.54
632;471.46
633;1200.0
634;470.0
635;1200.0
636;470.0
637;1200.0
638;470.0
639;1200.0
640;1198.54
641;471.46
642;1200.0
643;470.0
644;1200.0
645;470.0
646;1200.0
647;470.0
648;1200.0
649;1198.54
650;471.46
651;1200.0
652;470.0
653;1200.0
654;470.0
655;1200.0
656;470.0
657;1200.0
658;1198.54
659;471.46
660;1200.0
661;470.0
662;1200.0
663;470.0
664;1200.0
665;470.0
666;1200.0
667;1198.54
668;471.46
669;1200.0
670;470.0
671;1200.0
672;470.0
673;1200.0
674;470.0
675;1200.0
676;1198.54
677;471.46
678;1200.0
679;470.0
680;1200.0
681;470.0
682;1200.0
683;470.0
684;1200.0
685;1198.54
686;471.46
687;1200.0
688;470.0
689;1200.0
690;470.0
691;1200.0
692;470.0
693;1200.0
694;1198.54
695;471.46
696;1200.0
697;470.0
698;1200.0
699;470.0
700;1200.0
701;470.0
702;1200.0
703;1198.54
704;471.46
705;1200.0
706;470.0
707;1200.0
708;470.0
709;1200.0
710;470.0
711;1200.0
712;1198.54
713;471.46
714;1200.0
715;470.0
716;1200.0
717;470.0
718;1200.0
719;470.0
720;1200.0
721;1198.54
722;471.46
723;1200.0
724;470.0
725;1200.0
726;470.0
727;1200.0
728;470.0
729;1200.0
730;1198.54
731;471.46
732;1200.0
733;470.0
734;1200.0
735;470.0
736;1200.0
737;470.0
738;1200.0
739;1198.54
740;471.46
741;1200.0
742;470.0
743;1200.0
744;470.0
745;1200.0
746;470.0
747;1200.0
748;1198.54
749;471.46
750;1200.0
751;470.0
752;1200.0
753;470.0
754;1200.0
755;470.0
756;1200.0
757;1198.54
758;471.46
759;1200.0
760;470.0
761;1200.0
762;470.0
763;1200.0
764;470.0
765;1200.0
766;1198.54
767;471.46
768;1200.0
769;470.0
770;1200.0
771;470.0
772;1200.0
773;470.0
774;1200.0
775;1198.54
776;471.46
777;1200.0
778;470.0
779;1200.0
780;470.0
781;1200.0
782;470.0
783;1200.0
784;1198.54
785;471.46
786;1200.0
787;470.0
788;1200.0
789;470.0
790;1200.0
791;470.0
792;1200.0
793;1198.54
794;471.46
795;1200.0
796;470.0
797;1200.0
798;470.0
799;1200.0
800;470.0
801;1200.0
802;1198.54
803;471.46
804;1200.0
805;470.0
806;1200.0
807;470.0
808;1200.0
809;470.0
810;1200.0
811;1198.54
812;471.46
813;1200.0
814;470.0
815;1200.0
816;470.0
817;1200.0
818;470.0
819;1200.0
820;1198.54
821;471.46
822;1200.0
823;470.0
824;1200.0
825;470.0
826;1200.0
827;470.0
828;1200.0
829;1198.54
830;471.46
831;1200.0
832;470.0
833;1200.0
834;470.0
835;1200.0
836;470.0
837;1200.0
838;1198.54
839;471.46
840;1200.0
841;470.0
842;1200.0
843;470.0
844;1200.0
845;470.0
846;1200.0
847;1198.54
848;471.46
849;1200.0
850;470.0
851;1200.0
852;470.0
853;1200.0
854;470.0
855;1200.0
856;1198.54
857;471.46
858;1200.0
859;470.0
860;1200.0
861;470.0
862;1200.0
863;470.0
864;1200.0
865;1198.54
866;471.46
867;1200.0
868;470.0
869;1200.0
870;470.0
871;1200.0
872;470.0
873;1200.0
874;1198.54
875;471.46
876;1200.0
877;470.0
878;1200.0
879;470.0
880;1200.0
881;470.0
882;1200.0
883;1198.54
884;471.46
885;1200.0
886;470.0
887;1200.0
888;470.0
889;1200.0
890;470.0
891;1200.0
892;1198.54
893;471.46
894;1200.0
895;470.0
896;1200.0
897;470.0
898;1200.0
899;470.0
900;1200.0
901;1198.54
902;471.46
903;1200.0
904;470.0
905;1200.0
906;470.0
907;1200.0
908;470.0
909;1200.0
910;1198.54
911;471.46
912;1200.0
913;470.0
914;1200.0
915;470.0
916;1200.0
917;470.0
918;1200.0
919;1198.54
920;471.46
921;1200.0
922;470.0
923;1200.0
924;470.0
925;1200.0
926;470.0
927;1200.0
928;1198.54
929;471.46
930;1200.0
931;470.0
932;1200.0
933;470.0
934;1200.0
935;470.0
936;1200.0
937;1198.54
938;471.46
939;1200.0
940;470.0
941;1200.0
942;470.0
943;1200.0
944;470.0
945;1200.0
946;1198.54
947;471.46
948;1200.0
949;470.0
950;1200.0
951;470.0
952;1200.0
953;470.0
954;1200.0
955;1198.54
956;471.46
957;1200.0
958;470.0
959;1200.0
960;470.0
961;1200.0
962;470.0
963;1200.0
964;1198.54
965;471.46
966;1200.0
967;470.0
968;1200.0
969;470.0
970;1200.0
971;470.0
972;1200.0
973;1198.54
974;471.46
975;1200.0
976;470.0
977;1200.0
978;470.0
979;1200.0
980;470.0
981;1200.0
982;1198.54
983;471.46
984;1200.0
985;470.0
986;1200.0
987;470.0
988;1200.0
989;470.0
990;1200.0
991;1198.54
992;471.46
993;1200.0
994;470.0
995;1200.0
996;470.0
997;1200.0
998;470.0
999;1200.0
1000;1198.54
1001;471.46
1002;1200.0
1003;470.0
1004;1200.0
1005;470.0
1006;1200.0
1007;470.0
1008;1200.0
1009;1198.54
1010;471.46
1011;1200.0
1012;470.0
1013;1200.0
1014;470.0
1015;1200.0
1016;470.0
1017;1200.0
1018;1198.54
1019;471.46
1020;1200.0
1021;470.0
1022;1200.0
1023;470.0
1024;1199.27
1025;470.73
1026;1200.0
1027;1198.54
1028;471.46
1029;1200.0
1030;470.0
1031;1200.0
1032;470.0
1033;1200.0
1034;470.0
1035;1200.0
1036;1198.54
1037;471.46
1038;1200.0
1039;470.0
1040;1200.0
1041;470.0
1042;1200.0
1043;470.0
1044;1200.0
1045;1198.54
1046;471.46
1047;1200.0
1048;470.0
1049;1200.0
1050;470.0
1051;1200.0
1052;470.0
1053;1200.0
1054;1198.54
1055;471.46
1056;1200.0
1057;470.0
1058;1200.0
1059;470.0
1060;1200.0
1061;470.0
1062;1200.0
1063;1198.54
1064;471.46
1065;1200.0
1066;470.0
1067;1200.0
1068;470.0
1069;1200.0
1070;470.0
1071;1200.0
1072;1198.54
1073;471.46
1074;1200.0
1075;470.0
1076;1200.0
1077;470.0
1078;1200.0
1079;470.0
1080;1200.0
1081;1198.54
1082;471.46
1083;1200.0
1084;470.0
1085;1200.0
1086;470.0
1087;1200.0
1088;470.0
1089;1200.0
1090;1198.54
1091;471.46
1092;1200.0
1093;470.0
1094;1200.0
1095;470.0
1096;1200.0
1097;470.0
1098;1200.0
1099;1198.54
1100;471.46
1101;1200.0
1102;470.0
1103;1200.0
1104;470.0
1105;1200.0
1106;470.0
1107;1200.0
1108;1198.54
1109;471.46
1110;1200.0
1111;470.0
1112;1200.0
1113;470.0
1114;1200.0
1115;470.0
1116;1200.0
1117;1198.54
1118;471.46
1119;1200.0
1120;470.0
1121;1200.0
1122;470.0
1123;1200.0
1124;470.0
1125;1200.0
1126;1198.54
1127;471.46
1128;1200.0
1129;470.0
1130;1200.0
1131;470.0
1132;1200.0
1133;470.0
1134;1200.0
1135;1198.54
1136;471.46
1137;1200.0
1138;470.0
1139;1200.0
1140;470.0
1141;1200.0
1142;470.0
1143;1200.0
1144;1198.54
1145;471.46
1146;1200.0
1147;470.0
1148;1200.0
1149;470.0
1150;1200.0
1151;470.0
1152;1200.0
1153;1198.54
1154;471.46
1155;1200.0
1156;470.0
1157;1200.0
1158;470.0
1159;1200.0
1160;470.0
1161;1200.0
1162;1198.54
1163;471.46
1164;1200.0
1165;470.0
1166;1200.0
1167;470.0
1168;1200.0
1169;470.0
1170;1200.0
1171;1198.54
1172;471.46
1173;1200.0
1174;470.0
1175;1200.0
1176;470.0
1177;1200.0
1178;470.0
1179;1200.0
1180;1198.54
1181;471.46
1182;1200.0
1183;470.0
1184;1200.0
1185;470.0
1186;1200.0
1187;470.0
1188;1200.0
1189;1198.54
1190;471.46
1191;1200.0
1192;470.0
1193;1200.0
1194;470.0
1195;1200.0
1196;470.0
1197;1200.0
1198;1198.54
1199;471.46
1200;1200.0
1201;470.0
1202;1200.0
1203;470.0
1204;1200.0
1205;470.0
1206;1200.0
1207;1198.54
1208;471.46
1209;1200.0
1210;470.0
1211;1200.0
1212;470.0
1213;1200.0
1214;470.0
1215;1200.0
1216;1198.54
1217;471.46
1218;1200.0
1219;470.0
1220;1200.0
1221;470.0
1222;1200.0
1223;470.0
1224;1200.0
1225;1198.54
1226;471.46
1227;1200.0
1228;470.0
1229;1200.0
1230;470.0
1231;1200.0
1232;470.0
1233;1200.0
1234;1198.54
1235;471.46
1236;1200.0
1237;470.0
1238;1200.0
1239;470.0
1240;1200.0
1241;470.0
1242;1200.0
1243;1198.54
1244;471.46
1245;1200.0
1246;470.0
1247;1200.0
1248;470.0
1249;1200.0
1250;470.0
1251;1200.0
1252;1198.54
1253;471.46
1254;1200.0
1255;470.0
1256;1200.0
1257;470.0
1258;1200.0
1259;470.0
1260;1200.0
1261;1198.54
1262;471.46
1263;1200.0
1264;470.0
1265;1200.0
1266;470.0
1267;1200.0
1268;470.0
1269;1200.0
1270;1198.54
1271;471.46
1272;1200.0
1273;470.0
1274;1200.0
1275;470.0
1276;1200.0
1277;470.0
1278;1200.0
1279;1198.54
1280;471.46
1281;1200.0
1282;470.0
1283;1200.0
1284;470.0
1285;1200.0
1286;470.0
1287;1200.0
1288;1198.54
1289;471.46
1290;1200.0
1291;470.0
1292;1200.0
1293;470.0
1294;1200.0
1295;470.0
1296;1200.0
1297;1198.54
1298;471.46
1299;1200.0
1300;470.0
1301;1200.0
1302;470.0
1303;1200.0
1304;470.0
1305;1200.0
1306;1198.54
1307;471.46
1308;1200.0
1309;470.0
1310;1200.0
1311;470.0
1312;1200.0
1313;470.0
1314;1200.0
1315;1198.54
1316;471.46
1317;1200.0
1318;470.0
1319;1200.0
1320;470.0
1321;1200.0
1322;470.0
1323;1200.0
1324;1198.54
1325;471.46
1326;1200.0
1327;470.0
1328;1200.0
1329;470.0
1330;1200.0
1331;470.0
1332;1200.0
1333;1198.54
1334;471.46
1335;1200.0
1336;470.0
1337;1200.0
1338;470.0
1339;1200.0
1340;470.0
1341;1200.0
1342;1198.54
1343;471.46
1344;1200.0
1345;470.0
1346;1200.0
1347;470.0
1348;1200.0
1349;470.0
1350;1200.0
1351;1198.54
1352;471.46
1353;1200.0
1354;470.0
1355;1200.0
1356;470.0
1357;1200.0
1358;470.0
1359;1200.0
1360;1198.54
1361;471.46
1362;1200.0
1363;470.0
1364;1200.0
1365;470.0
1366;1200.0
1367;470.0
1368;1200.0
1369;1198.54
1370;471.46
1371;1200.0
1372;470.0
1373;1200.0
1374;470.0
1375;1200.0
1376;470.0
1377;1200.0
1378;1198.54
1379;471.46
1380;1200.0
1381;470.0
1382;1200.0
1383;470.0
1384;1200.0
1385;470.0
1386;1200.0
1387;1198.54
1388;471.46
1389;1200.0
1390;470.0
1391;1200.0
1392;470.0
1393;1200.0
1394;470.0
1395;1200.0
1396;1198.54
1397;471.46
1398;1200.0
1399;470.0
1400;1200.0
1401;470.0
1402;1200.0
1403;470.0
1404;1200.0
1405;1198.54
1406;471.46
1407;1200.0
1408;470.0
1409;1200.0
1410;470.0
1411;1200.0
1412;470.0
1413;1200.0
1414;1198.54
