time;sci;sci cumulative
2227;1.0000;0.0191
2228;0.0000;0.0191
2229;1.0000;0.0191
2230;0.0000;0.0191
2231;1.0000;0.0191
2232;0.0000;0.0191
2233;0.0000;0.0191
2234;0.0225;0.0191
2235;0.0000;0.0191
2236;1.0000;0.0191
2237;0.0000;0.0191
2238;1.0000;0.0191
2239;0.0000;0.0191
2240;1.0000;0.0191
2241;0.0000;0.0191
2242;0.0000;0.0191
2243;0.0225;0.0191
2244;0.0000;0.0191
2245;1.0000;0.0191
2246;0.0000;0.0191
2247;1.0000;0.0191
2248;0.0000;0.0191
2249;1.0000;0.0191
2250;0.0000;0.0191
2251;0.0000;0.0191
2252;0.0225;0.0191
2253;0.0000;0.0191
2254;1.0000;0.0191
2255;0.0000;0.0191
2256;1.0000;0.0191
2257;0.0000;0.0191
2258;1.0000;0.0191
2259;0.0000;0.0191
2260;0.0000;0.0191
2261;0.0225;0.0191
2262;0.0000;0.0191
2263;1.0000;0.0191
2264;0.0000;0.0191
2265;1.0000;0.0191
2266;0.0000;0.0191
2267;1.0000;0.0191
2268;0.0000;0.0191
2269;0.0000;0.0191
2270;0.0225;0.0191
2271;0.0000;0.0191
2272;1.0000;0.0191
2273;0.0000;0.0191
2274;1.0000;0.0191
2275;0.0000;0.0191
2276;1.0000;0.0191
2277;0.0000;0.0191
2278;0.0000;0.0191
2279;0.0225;0.0191
2280;0.0000;0.0191
2281;1.0000;0.0191
2282;0.0000;0.0191
2283;1.0000;0.0191
2284;0.0000;0.0191
2285;1.0000;0.0191
2286;0.0000;0.0191
2287;0.0000;0.0191
2288;0.0225;0.0191
2289;0.0000;0.0191
2290;1.0000;0.0191
2291;0.0000;0.0191
2292;1.0000;0.0191
2293;0.0000;0.0191
2294;1.0000;0.0191
2295;0.0000;0.0191
2296;0.0000;0.0191
2297;0.0225;0.0191
2298;0.0000;0.0191
2299;1.0000;0.0191
2300;0.0000;0.0191
2301;1.0000;0.0191
2302;0.0000;0.0191
2303;1.0000;0.0191
2304;0.0000;0.0191
2305;0.0000;0.0191
2306;0.0225;0.0191
2307;0.0000;0.0191
2308;1.0000;0.0191
2309;0.0000;0.0191
2310;1.0000;0.0191
2311;0.0000;0.0191
2312;1.0000;0.0191
2313;0.0000;0.0191
2314;0.0000;0.0191
2315;0.0225;0.0191
2316;0.0000;0.0191
2317;1.0000;0.0191
2318;0.0000;0.0191
2319;1.0000;0.0191
2320;0.0000;0.0191
2321;1.0000;0.0191
2322;0.0000;0.0191
2323;0.0000;0.0191
2324;0.0225;0.0191
2325;0.0000;0.0191
2326;1.0000;0.0191
2327;0.0000;0.0191
2328;1.0000;0.0191
2329;0.0000;0.0191
2330;1.0000;0.0191
2331;0.0000;0.0191
2332;0.0000;0.0191
2333;0.0225;0.0191
2334;0.0000;0.0191
2335;1.0000;0.0191
2336;0.0000;0.0191
2337;1.0000;0.0191
2338;0.0000;0.0191
2339;1.0000;0.0191
2340;0.0000;0.0191
2341;0.0000;0.0191
2342;0.0225;0.0191
2343;0.0000;0.0191
2344;1.0000;0.0191
2345;0.0000;0.0191
2346;1.0000;0.0191
2347;0.0000;0.0191
2348;1.0000;0.0191
2349;0.0000;0.0191
2350;0.0000;0.0191
2351;0.0225;0.0191
2352;0.0000;0.0191
2353;1.0000;0.0191
2354;0.0000;0.0191
2355;1.0000;0.0191
2356;0.0000;0.0191
2357;1.0000;0.0191
2358;0.0000;0.0191
2359;0.0000;0.0191
2360;0.0225;0.0191
2361;0.0000;0.0191
2362;1.0000;0.0191
2363;0.0000;0.0191
2364;1.0000;0.0191
2365;0.0000;0.0191
2366;1.0000;0.0191
2367;0.0000;0.0191
2368;0.0000;0.0191
2369;0.0225;0.0191
2370;0.0000;0.0191
2371;1.0000;0.0191
2372;0.0000;0.0191
2373;1.0000;0.0191
2374;0.0000;0.0191
2375;1.0000;0.0191
2376;0.0000;0.0191
2377;0.0000;0.0191
2378;0.0225;0.0191
2379;0.0000;0.0191
2380;1.0000;0.0191
2381;0.0000;0.0191
2382;1.0000;0.0191
2383;0.0000;0.0191
2384;1.0000;0.0191
2385;0.0000;0.0191
2386;0.0000;0.0191
2387;0.0225;0.0191
2388;0.0000;0.0191
2389;1.0000;0.0191
2390;0.0000;0.0191
2391;1.0000;0.0191
2392;0.0000;0.0191
2393;1.0000;0.0191
2394;0.0000;0.0191
2395;0.0000;0.0191
2396;0.0225;0.0191
2397;0.0000;0.0191
2398;1.0000;0.0191
2399;0.0000;0.0191
2400;1.0000;0.0191
2401;0.0000;0.0191
2402;1.0000;0.0191
2403;0.0000;0.0191
2404;0.0000;0.0191
2405;0.0225;0.0191
2406;0.0000;0.0191
2407;1.0000;0.0191
2408;0.0000;0.0191
2409;1.0000;0.0191
2410;0.0000;0.0191
2411;1.0000;0.0191
2412;0.0000;0.0191
2413;0.0000;0.0191
2414;0.0225;0.0191
2415;0.0000;0.0191
2416;1.0000;0.0191
2417;0.0000;0.0191
2418;1.0000;0.0191
2419;0.0000;0.0191
2420;1.0000;0.0191
2421;0.0000;0.0191
2422;0.0000;0.0191
2423;0.0225;0.0191
2424;0.0000;0.0191
2425;1.0000;0.0191
2426;0.0000;0.0191
2427;1.0000;0.0191
2428;0.0000;0.0191
2429;1.0000;0.0191
2430;0.0000;0.0191
2431;0.0000;0.0191
2432;0.0225;0.0191
2433;0.0000;0.0191
2434;1.0000;0.0191
2435;0.0000;0.0191
2436;1.0000;0.0191
2437;0.0000;0.0191
2438;1.0000;0.0191
2439;0.0000;0.0191
2440;0.0000;0.0191
2441;0.0225;0.0191
2442;0.0000;0.0191
2443;1.0000;0.0191
2444;0.0000;0.0191
2445;1.0000;0.0191
2446;0.0000;0.0191
2447;1.0000;0.0191
2448;0.0000;0.0191
2449;0.0000;0.0191
2450;0.0225;0.0191
2451;0.0000;0.0191
2452;1.0000;0.0191
2453;0.0000;0.0191
2454;1.0000;0.0191
2455;0.0000;0.0191
2456;1.0000;0.0191
2457;0.0000;0.0191
2458;0.0000;0.0191
2459;0.0225;0.0191
2460;0.0000;0.0191
2461;1.0000;0.0191
2462;0.0000;0.0191
2463;1.0000;0.0191
2464;0.0000;0.0191
2465;1.0000;0.0191
2466;0.0000;0.0191
2467;0.0000;0.0191
2468;0.0225;0.0191
2469;0.0000;0.0191
2470;1.0000;0.0191
2471;0.0000;0.0191
2472;1.0000;0.0191
2473;0.0000;0.0191
2474;1.0000;0.0191
2475;0.0000;0.0191
2476;0.0000;0.0191
2477;0.0225;0.0191
2478;0.0000;0.0191
2479;1.0000;0.0191
2480;0.0000;0.0191
2481;1.0000;0.0191
2482;0.0000;0.0191
2483;1.0000;0.0191
2484;0.0000;0.0191
2485;0.0000;0.0191
2486;0.0225;0.0191
2487;0.0000;0.0191
2488;1.0000;0.0191
2489;0.0000;0.0191
2490;1.0000;0.0191
2491;0.0000;0.0191
2492;1.0000;0.0191
2493;0.0000;0.0191
2494;0.0000;0.0191
2495;0.0225;0.0191
2496;0.0000;0.0191
2497;1.0000;0.0191
2498;0.0000;0.0191
2499;1.0000;0.0191
2500;0.0000;0.0191
2501;1.0000;0.0191
2502;0.0000;0.0191
2503;0.0000;0.0191
2504;0.0225;0.0191
2505;0.0000;0.0191
2506;1.0000;0.0191
2507;0.0000;0.0191
2508;1.0000;0.0191
2509;0.0000;0.0191
2510;1.0000;0.0191
2511;0.0000;0.0191
2512;0.0000;0.0191
2513;0.0225;0.0191
2514;0.0000;0.0191
2515;1.0000;0.0191
2516;0.0000;0.0191
2517;1.0000;0.0191
2518;0.0000;0.0191
2519;1.0000;0.0191
2520;0.0000;0.0191
2521;0.0000;0.0191
2522;0.0225;0.0191
2523;0.0000;0.0191
2524;1.0000;0.0191
2525;0.0000;0.0191
2526;1.0000;0.0191
2527;0.0000;0.0191
2528;1.0000;0.0191
2529;0.0000;0.0191
2530;0.0000;0.0191
2531;0.0225;0.0191
2532;0.0000;0.0191
2533;1.0000;0.0191
2534;0.0000;0.0191
2535;1.0000;0.0191
2536;0.0000;0.0191
2537;1.0000;0.0191
2538;0.0000;0.0191
2539;0.0000;0.0191
2540;0.0225;0.0191
2541;0.0000;0.0191
2542;1.0000;0.0191
2543;0.0000;0.0191
2544;1.0000;0.0191
2545;0.0000;0.0191
2546;1.0000;0.0191
2547;0.0000;0.0191
2548;0.0000;0.0191
2549;0.0225;0.0191
2550;0.0000;0.0191
2551;1.0000;0.0191
2552;0.0000;0.0191
2553;1.0000;0.0191
2554;0.0000;0.0191
2555;1.0000;0.0191
2556;0.0000;0.0191
2557;0.0000;0.0191
2558;0.0225;0.0191
2559;0.0000;0.0191
2560;1.0000;0.0191
2561;0.0000;0.0191
2562;1.0000;0.0191
2563;0.0000;0.0191
2564;1.0000;0.0191
2565;0.0000;0.0191
2566;0.0000;0.0191
2567;0.0225;0.0191
2568;0.0000;0.0191
2569;1.0000;0.0191
2570;0.0000;0.0191
2571;1.0000;0.0191
2572;0.0000;0.0191
2573;1.0000;0.0191
2574;0.0000;0.0191
2575;0.0000;0.0191
2576;0.0225;0.0191
2577;0.0000;0.0191
2578;1.0000;0.0191
2579;0.0000;0.0191
2580;1.0000;0.0191
2581;0.0000;0.0191
2582;1.0000;0.0191
2583;0.0000;0.0191
2584;0.0000;0.0191
2585;0.0225;0.0191
2586;0.0000;0.0191
2587;1.0000;0.0191
2588;0.0000;0.0191
2589;1.0000;0.0191
2590;0.0000;0.0191
2591;1.0000;0.0191
2592;0.0000;0.0191
2593;0.0000;0.0191
2594;0.0225;0.0191
2595;0.0000;0.0191
2596;1.0000;0.0191
2597;0.0000;0.0191
2598;1.0000;0.0191
2599;0.0000;0.0191
2600;1.0000;0.0191
2601;0.0000;0.0191
2602;0.0000;0.0191
2603;0.0225;0.0191
2604;0.0000;0.0191
2605;1.0000;0.0191
2606;0.0000;0.0191
2607;1.0000;0.0191
2608;0.0000;0.0191
2609;1.0000;0.0191
2610;0.0000;0.0191
2611;0.0000;0.0191
2612;0.0225;0.0191
2613;0.0000;0.0191
2614;1.0000;0.0191
2615;0.0000;0.0191
2616;1.0000;0.0191
2617;0.0000;0.0191
2618;1.0000;0.0191
2619;0.0000;0.0191
2620;0.0000;0.0191
2621;0.0225;0.0191
2622;0.0000;0.0191
2623;1.0000;0.0191
2624;0.0000;0.0191
2625;1.0000;0.0191
2626;0.0000;0.0191
2627;1.0000;0.0191
2628;0.0000;0.0191
2629;0.0000;0.0191
2630;0.0225;0.0191
2631;0.0000;0.0191
2632;1.0000;0.0191
2633;0.0000;0.0191
2634;1.0000;0.0191
2635;0.0000;0.0191
2636;1.0000;0.0191
2637;0.0000;0.0191
2638;0.0000;0.0191
2639;0.0225;0.0191
2640;0.0000;0.0191
2641;1.0000;0.0191
2642;0.0000;0.0191
2643;1.0000;0.0191
2644;0.0000;0.0191
2645;1.0000;0.0191
2646;0.0000;0.0191
2647;0.0000;0.0191
2648;0.0225;0.0191
2649;0.0000;0.0191
2650;1.0000;0.0191
2651;0.0000;0.0191
2652;1.0000;0.0191
2653;0.0000;0.0191
2654;1.0000;0.0191
2655;0.0000;0.0191
2656;0.0000;0.0191
2657;0.0225;0.0191
2658;0.0000;0.0191
2659;1.0000;0.0191
2660;0.0000;0.0191
2661;1.0000;0.0191
2662;0.0000;0.0191
2663;1.0000;0.0191
2664;0.0000;0.0191
2665;0.0000;0.0191
2666;0.0225;0.0191
2667;0.0000;0.0191
2668;1.0000;0.0191
2669;0.0000;0.0191
2670;1.0000;0.0191
2671;0.0000;0.0191
2672;1.0000;0.0191
2673;0.0000;0.0191
2674;0.0000;0.0191
2675;0.0225;0.0191
2676;0.0000;0.0191
2677;1.0000;0.0191
2678;0.0000;0.0191
2679;1.0000;0.0191
2680;0.0000;0.0191
2681;1.0000;0.0191
2682;0.0000;0.0191
2683;0.0000;0.0191
2684;0.0225;0.0191
2685;0.0000;0.0191
2686;1.0000;0.0191
2687;0.0000;0.0191
2688;1.0000;0.0191
2689;0.0000;0.0191
2690;1.0000;0.0191
2691;0.0000;0.0191
2692;0.0000;0.0191
2693;0.0225;0.0191
2694;0.0000;0.0191
2695;1.0000;0.0191
2696;0.0000;0.0191
2697;1.0000;0.0191
2698;0.0000;0.0191
2699;1.0000;0.0191
2700;0.0000;0.0191
2701;0.0000;0.0191
2702;0.0225;0.0191
2703;0.0000;0.0191
2704;1.0000;0.0191
2705;0.0000;0.0191
2706;1.0000;0.0191
2707;0.0000;0.0191
2708;1.0000;0.0191
2709;0.0000;0.0191
2710;0.0000;0.0191
2711;0.0225;0.0191
2712;0.0000;0.0191
2713;1.0000;0.0191
2714;0.0000;0.0191
2715;1.0000;0.0191
2716;0.0000;0.0191
2717;1.0000;0.0191
2718;0.0000;0.0191
2719;0.0000;0.0191
2720;0.0225;0.0191
2721;0.0000;0.0191
2722;1.0000;0.0191
2723;0.0000;0.0191
2724;1.0000;0.0191
2725;0.0000;0.0191
2726;1.0000;0.0191
2727;0.0000;0.0191
2728;0.0000;0.0191
2729;0.0225;0.0191
2730;0.0000;0.0191
2731;1.0000;0.0191
2732;0.0000;0.0191
2733;1.0000;0.0191
2734;0.0000;0.0191
2735;1.0000;0.0191
2736;0.0000;0.0191
2737;0.0000;0.0191
2738;0.0225;0.0191
2739;0.0000;0.0191
2740;1.0000;0.0191
2741;0.0000;0.0191
2742;1.0000;0.0191
2743;0.0000;0.0191
2744;1.0000;0.0191
2745;0.0000;0.0191
2746;0.0000;0.0191
2747;0.0225;0.0191
2748;0.0000;0.0191
2749;1.0000;0.0191
2750;0.0000;0.0191
2751;1.0000;0.0191
2752;0.0000;0.0191
2753;1.0000;0.0191
2754;0.0000;0.0191
2755;0.0000;0.0191
2756;0.0225;0.0191
2757;0.0000;0.0191
2758;1.0000;0.0191
2759;0.0000;0.0191
2760;1.0000;0.0191
2761;0.0000;0.0191
2762;1.0000;0.0191
2763;0.0000;0.0191
2764;0.0000;0.0191
2765;0.0225;0.0191
2766;0.0000;0.0191
2767;1.0000;0.0191
2768;0.0000;0.0191
2769;1.0000;0.0191
2770;0.0000;0.0191
2771;1.0000;0.0191
2772;0.0000;0.0191
2773;0.0000;0.0191
2774;0.0225;0.0191
2775;0.0000;0.0191
2776;1.0000;0.0191
2777;0.0000;0.0191
2778;1.0000;0.0191
2779;0.0000;0.0191
2780;1.0000;0.0191
2781;0.0000;0.0191
2782;0.0000;0.0191
2783;0.0225;0.0191
2784;0.0000;0.0191
2785;1.0000;0.0191
2786;0.0000;0.0191
2787;1.0000;0.0191
2788;0.0000;0.0191
2789;1.0000;0.0191
2790;0.0000;0.0191
2791;0.0000;0.0191
2792;0.0225;0.0191
2793;0.0000;0.0191
2794;1.0000;0.0191
2795;0.0000;0.0191
2796;1.0000;0.0191
2797;0.0000;0.0191
2798;1.0000;0.0191
2799;0.0000;0.0191
2800;0.0000;0.0191
2801;0.0225;0.0191
2802;0.0000;0.0191
2803;1.0000;0.0191
2804;0.0000;0.0191
2805;1.0000;0.0191
2806;0.0000;0.0191
2807;1.0000;0.0191
2808;0.0000;0.0191
2809;0.0000;0.0191
2810;0.0225;0.0191
2811;0.0000;0.0191
2812;1.0000;0.0191
2813;0.0000;0.0191
2814;1.0000;0.0191
2815;0.0000;0.0191
2816;1.0000;0.0191
2817;0.0000;0.0191
2818;0.0000;0.0191
2819;0.0225;0.0191
2820;0.0000;0.0191
2821;1.0000;0.0191
2822;0.0000;0.0191
2823;1.0000;0.0191
2824;0.0000;0.0191
2825;1.0000;0.0191
2826;0.0000;0.0191
2827;0.0000;0.0191
2828;0.0225;0.0191
2829;0.0000;0.0191
2830;1.0000;0.0191
2831;0.0000;0.0191
2832;1.0000;0.0191
2833;0.0000;0.0191
2834;1.0000;0.0191
2835;0.0000;0.0191
2836;0.0000;0.0191
2837;0.0225;0.0191
2838;0.0000;0.0191
2839;1.0000;0.0191
2840;0.0000;0.0191
2841;1.0000;0.0191
2842;0.0000;0.0191
2843;1.0000;0.0191
2844;0.0000;0.0191
2845;0.0000;0.0191
2846;0.0225;0.0191
2847;0.0000;0.0191
2848;1.0000;0.0191
2849;0.0000;0.0191
2850;1.0000;0.0191
2851;0.0000;0.0191
2852;1.0000;0.0191
2853;0.0000;0.0191
2854;0.0000;0.0191
2855;0.0225;0.0191
2856;0.0000;0.0191
2857;1.0000;0.0191
2858;0.0000;0.0191
2859;1.0000;0.0191
2860;0.0000;0.0191
2861;1.0000;0.0191
2862;0.0000;0.0191
2863;0.0000;0.0191
2864;0.0225;0.0191
2865;0.0000;0.0191
2866;1.0000;0.0191
2867;0.0000;0.0191
2868;1.0000;0.0191
2869;0.0000;0.0191
2870;1.0000;0.0191
2871;0.0000;0.0191
2872;0.0000;0.0191
2873;0.0225;0.0191
2874;0.0000;0.0191
2875;1.0000;0.0191
2876;0.0000;0.0191
2877;1.0000;0.0191
2878;0.0000;0.0191
2879;1.0000;0.0191
2880;0.0000;0.0191
2881;0.0000;0.0191
2882;0.0225;0.0191
2883;0.0000;0.0191
2884;1.0000;0.0191
2885;0.0000;0.0191
2886;1.0000;0.0191
2887;0.0000;0.0191
2888;1.0000;0.0191
2889;0.0000;0.0191
2890;0.0000;0.0191
2891;0.0225;0.0191
2892;0.0000;0.0191
2893;1.0000;0.0191
2894;0.0000;0.0191
2895;1.0000;0.0191
2896;0.0000;0.0191
2897;1.0000;0.0191
2898;0.0000;0.0191
2899;0.0000;0.0191
2900;0.0225;0.0191
2901;0.0000;0.0191
2902;1.0000;0.0191
2903;0.0000;0.0191
2904;1.0000;0.0191
2905;0.0000;0.0191
2906;1.0000;0.0191
2907;0.0000;0.0191
2908;0.0000;0.0191
2909;0.0225;0.0191
2910;0.0000;0.0191
2911;1.0000;0.0191
2912;0.0000;0.0191
2913;1.0000;0.0191
2914;0.0000;0.0191
2915;1.0000;0.0191
2916;0.0000;0.0191
2917;0.0000;0.0191
2918;0.0225;0.0191
2919;0.0000;0.0191
2920;1.0000;0.0191
2921;0.0000;0.0191
2922;1.0000;0.0191
2923;0.0000;0.0191
2924;1.0000;0.0191
2925;0.0000;0.0191
2926;0.0000;0.0191
2927;0.0225;0.0191
2928;0.0000;0.0191
2929;1.0000;0.0191
2930;0.0000;0.0191
2931;1.0000;0.0191
2932;0.0000;0.0191
2933;1.0000;0.0191
2934;0.0000;0.0191
2935;0.0000;0.0191
2936;0.0225;0.0191
2937;0.0000;0.0191
2938;1.0000;0.0191
2939;0.0000;0.0191
2940;1.0000;0.0191
2941;0.0000;0.0191
2942;1.0000;0.0191
2943;0.0000;0.0191
2944;0.0000;0.0191
2945;0.0225;0.0191
2946;0.0000;0.0191
2947;1.0000;0.0191
2948;0.0000;0.0191
2949;1.0000;0.0191
2950;0.0000;0.0191
2951;1.0000;0.0191
2952;0.0000;0.0191
2953;0.0000;0.0191
2954;0.0225;0.0191
2955;0.0000;0.0191
2956;1.0000;0.0191
2957;0.0000;0.0191
2958;1.0000;0.0191
2959;0.0000;0.0191
2960;1.0000;0.0191
2961;0.0000;0.0191
2962;0.0000;0.0191
2963;0.0225;0.0191
2964;0.0000;0.0191
2965;1.0000;0.0191
2966;0.0000;0.0191
2967;1.0000;0.0191
2968;0.0000;0.0191
2969;1.0000;0.0191
2970;0.0000;0.0191
2971;0.0000;0.0191
2972;0.0225;0.0191
2973;0.0000;0.0191
2974;1.0000;0.0191
2975;0.0000;0.0191
2976;1.0000;0.0191
2977;0.0000;0.0191
2978;1.0000;0.0191
2979;0.0000;0.0191
2980;0.0000;0.0191
2981;0.0225;0.0191
2982;0.0000;0.0191
2983;1.0000;0.0191
2984;0.0000;0.0191
2985;1.0000;0.0191
2986;0.0000;0.0191
2987;1.0000;0.0191
2988;0.0000;0.0191
2989;0.0000;0.0191
2990;0.0225;0.0191
2991;0.0000;0.0191
2992;1.0000;0.0191
2993;0.0000;0.0191
2994;1.0000;0.0191
2995;0.0000;0.0191
2996;1.0000;0.0191
2997;0.0000;0.0191
2998;0.0000;0.0191
2999;0.0225;0.0191
3000;0.0000;0.0191
3001;1.0000;0.0191
3002;0.0000;0.0191
3003;1.0000;0.0191
3004;0.0000;0.0191
3005;1.0000;0.0191
3006;0.0000;0.0191
3007;0.0000;0.0191
3008;0.0225;0.0191
3009;0.0000;0.0191
3010;1.0000;0.0191
3011;0.0000;0.0191
3012;1.0000;0.0191
3013;0.0000;0.0191
3014;1.0000;0.0191
3015;0.0000;0.0191
3016;0.0000;0.0191
3017;0.0225;0.0191
3018;0.0000;0.0191
3019;1.0000;0.0191
3020;0.0000;0.0191
3021;1.0000;0.0191
3022;0.0000;0.0191
3023;1.0000;0.0191
3024;0.0000;0.0191
3025;0.0000;0.0191
3026;0.0225;0.0191
3027;0.0000;0.0191
3028;1.0000;0.0191
3029;0.0000;0.0191
3030;1.0000;0.0191
3031;0.0000;0.0191
3032;1.0000;0.0191
3033;0.0000;0.0191
3034;0.0000;0.0191
3035;0.0225;0.0191
3036;0.0000;0.0191
3037;1.0000;0.0191
3038;0.0000;0.0191
3039;1.0000;0.0191
3040;0.0000;0.0191
3041;1.0000;0.0191
3042;0.0000;0.0191
3043;0.0000;0.0191
3044;0.0225;0.0191
3045;0.0000;0.0191
3046;1.0000;0.0191
3047;0.0000;0.0191
3048;1.0000;0.0191
3049;0.0000;0.0191
3050;1.0000;0.0191
3051;0.0000;0.0191
3052;0.0000;0.0191
3053;0.0225;0.0191
3054;0.0000;0.0191
3055;1.0000;0.0191
3056;0.0000;0.0191
3057;1.0000;0.0191
3058;0.0000;0.0191
3059;1.0000;0.0191
3060;0.0000;0.0191
3061;0.0000;0.0191
3062;0.0225;0.0191
3063;0.0000;0.0191
3064;1.0000;0.0191
3065;0.0000;0.0191
3066;1.0000;0.0191
3067;0.0000;0.0191
3068;1.0000;0.0191
3069;0.0000;0.0191
3070;0.0000;0.0191
3071;0.0225;0.0191
3072;0.0000;0.0191
3073;1.0000;0.0191
3074;0.0000;0.0191
3075;1.0000;0.0191
3076;0.0000;0.0191
3077;1.0000;0.0191
3078;0.0000;0.0191
3079;0.0000;0.0191
3080;0.0225;0.0191
3081;0.0000;0.0191
3082;1.0000;0.0191
3083;0.0000;0.0191
3084;1.0000;0.0191
3085;0.0000;0.0191
3086;1.0000;0.0191
3087;0.0000;0.0191
3088;0.0000;0.0191
3089;0.0225;0.0191
3090;0.0000;0.0191
3091;1.0000;0.0191
3092;0.0000;0.0191
3093;1.0000;0.0191
3094;0.0000;0.0191
3095;1.0000;0.0191
3096;0.0000;0.0191
3097;0.0000;0.0191
3098;0.0225;0.0191
3099;0.0000;0.0191
3100;1.0000;0.0191
3101;0.0000;0.0191
3102;1.0000;0.0191
3103;0.0000;0.0191
3104;1.0000;0.0191
3105;0.0000;0.0191
3106;0.0000;0.0191
3107;0.0225;0.0191
3108;0.0000;0.0191
3109;1.0000;0.0191
3110;0.0000;0.0191
3111;1.0000;0.0191
3112;0.0000;0.0191
3113;1.0000;0.0191
3114;0.0000;0.0191
3115;0.0000;0.0191
3116;0.0225;0.0191
3117;0.0000;0.0191
3118;1.0000;0.0191
3119;0.0000;0.0191
3120;1.0000;0.0191
3121;0.0000;0.0191
3122;1.0000;0.0191
3123;0.0000;0.0191
3124;0.0000;0.0191
3125;0.0225;0.0191
3126;0.0000;0.0191
3127;1.0000;0.0191
3128;0.0000;0.0191
3129;1.0000;0.0191
3130;0.0000;0.0191
3131;1.0000;0.0191
3132;0.0000;0.0191
3133;0.0000;0.0191
3134;0.0225;0.0191
3135;0.0000;0.0191
3136;1.0000;0.0191
3137;0.0000;0.0191
3138;1.0000;0.0191
3139;0.0000;0.0191
3140;1.0000;0.0191
3141;0.0000;0.0191
3142;0.0000;0.0191
3143;0.0225;0.0191
3144;0.0000;0.0191
3145;1.0000;0.0191
3146;0.0000;0.0191
3147;1.0000;0.0191
3148;0.0000;0.0191
3149;1.0000;0.0191
3150;0.0000;0.0191
3151;0.0000;0.0191
3152;0.0225;0.0191
3153;0.0000;0.0191
3154;1.0000;0.0191
3155;0.0000;0.0191
3156;1.0000;0.0191
3157;0.0000;0.0191
3158;1.0000;0.0191
3159;0.0000;0.0191
3160;0.0000;0.0191
3161;0.0225;0.0191
3162;0.0000;0.0191
3163;1.0000;0.0191
3164;0.0000;0.0191
3165;1.0000;0.0191
3166;0.0000;0.0191
3167;1.0000;0.0191
3168;0.0000;0.0191
3169;0.0000;0.0191
3170;0.0225;0.0191
3171;0.0000;0.0191
3172;1.0000;0.0191
3173;0.0000;0.0191
3174;1.0000;0.0191
3175;0.0000;0.0191
3176;1.0000;0.0191
3177;0.0000;0.0191
3178;0.0000;0.0191
3179;0.0225;0.0191
3180;0.0000;0.0191
3181;1.0000;0.0191
3182;0.0000;0.0191
3183;1.0000;0.0191
3184;0.0000;0.0191
3185;1.0000;0.0191
3186;0.0000;0.0191
3187;0.0000;0.0191
3188;0.0225;0.0191
3189;0.0000;0.0191
3190;1.0000;0.0191
3191;0.0000;0.0191
3192;1.0000;0.0191
3193;0.0000;0.0191
3194;1.0000;0.0191
3195;0.0000;0.0191
3196;0.0000;0.0191
3197;0.0225;0.0191
3198;0.0000;0.0191
3199;1.0000;0.0191
3200;0.0000;0.0191
3201;1.0000;0.0191
3202;0.0000;0.0191
3203;1.0000;0.0191
3204;0.0000;0.0191
3205;0.0000;0.0191
3206;0.0225;0.0191
3207;0.0000;0.0191
3208;1.0000;0.0191
3209;0.0000;0.0191
3210;1.0000;0.0191
3211;0.0000;0.0191
3212;1.0000;0.0191
3213;0.0000;0.0191
3214;0.0000;0.0191
3215;0.0225;0.0191
3216;0.0000;0.0191
3217;1.0000;0.0191
3218;0.0000;0.0191
3219;1.0000;0.0191
3220;0.0000;0.0191
3221;1.0000;0.0191
3222;0.0000;0.0191
3223;0.0000;0.0191
3224;0.0225;0.0191
3225;0.0000;0.0191
3226;1.0000;0.0191
3227;0.0000;0.0191
3228;1.0000;0.0191
3229;0.0000;0.0191
3230;1.0000;0.0191
3231;0.0000;0.0191
3232;0.0000;0.0191
3233;0.0225;0.0191
3234;0.0000;0.0191
3235;1.0000;0.0191
3236;0.0000;0.0191
3237;1.0000;0.0191
3238;0.0000;0.0191
3239;1.0000;0.0191
3240;0.0000;0.0191
3241;0.0000;0.0191
3242;0.0225;0.0191
3243;0.0000;0.0191
3244;1.0000;0.0191
3245;0.0000;0.0191
3246;1.0000;0.0191
3247;0.0000;0.0191
3248;1.0000;0.0191
3249;0.0000;0.0191
3250;0.0000;0.0191
3251;0.0225;0.0191
3252;0.0000;0.0191
3253;1.0000;0.0191
3254;0.0000;0.0191
3255;1.0000;0.0191
3256;0.0000;0.0191
3257;1.0000;0.0191
3258;0.0000;0.0191
3259;0.0000;0.0191
3260;0.0225;0.0191
3261;0.0000;0.0191
3262;1.0000;0.0191
3263;0.0000;0.0191
3264;1.0000;0.0191
3265;0.0000;0.0191
3266;1.0000;0.0191
3267;0.0000;0.0191
3268;0.0000;0.0191
3269;0.0225;0.0191
3270;0.0000;0.0191
3271;1.0000;0.0191
3272;0.0000;0.0191
3273;1.0000;0.0191
3274;0.0000;0.0191
3275;1.0000;0.0191
3276;0.0000;0.0191
3277;0.0000;0.0191
3278;0.0225;0.0191
3279;0.0000;0.0191
3280;1.0000;0.0191
3281;0.0000;0.0191
3282;1.0000;0.0191
3283;0.0000;0.0191
3284;1.0000;0.0191
3285;0.0000;0.0191
3286;0.0000;0.0191
3287;0.0225;0.0191
3288;0.0000;0.0191
3289;1.0000;0.0191
3290;0.0000;0.0191
3291;1.0000;0.0191
3292;0.0000;0.0191
3293;1.0000;0.0191
3294;0.0000;0.0191
3295;0.0000;0.0191
3296;0.0225;0.0191
3297;0.0000;0.0191
3298;1.0000;0.0191
3299;0.0000;0.0191
3300;1.0000;0.0191
3301;0.0000;0.0191
3302;1.0000;0.0191
